
HOMER,-0.918692,-0.0862793,0.428966,0.504019,0.493702,-0.509265,0.492821
HOMER,-0.918692,-0.0862684,0.428958,0.503921,0.493704,-0.509334,0.492848
HOMER,-0.91869,-0.086278,0.428974,0.503937,0.493692,-0.509321,0.492857
HOMER,-0.918702,-0.0864176,0.428768,0.503911,0.493865,-0.509437,0.492591
HOMER,-0.918675,-0.0863444,0.429007,0.503944,0.493711,-0.509325,0.492826
HOMER,-0.918675,-0.0863339,0.429001,0.503934,0.493717,-0.50933,0.492826
HOMER,-0.918679,-0.0862799,0.429013,0.503941,0.493687,-0.50931,0.492869
HOMER,-0.918675,-0.0863062,0.428978,0.50392,0.493739,-0.509321,0.492827
HOMER,-0.918675,-0.0862895,0.428962,0.503888,0.493744,-0.509392,0.492781
HOMER,-0.918715,-0.0863747,0.428764,0.503892,0.493819,-0.509472,0.492619
HOMER,-0.918712,-0.086366,0.428752,0.503886,0.493833,-0.509462,0.492623
HOMER,-0.918764,-0.0863339,0.428943,0.503859,0.493673,-0.509481,0.49279
HOMER,-0.918692,-0.0863386,0.428975,0.504021,0.493729,-0.509265,0.492792
HOMER,-0.918701,-0.0863389,0.429008,0.503957,0.493689,-0.509342,0.492817
HOMER,-0.918782,-0.086426,0.428815,0.503863,0.493772,-0.50955,0.492617
HOMER,-0.918724,-0.0864096,0.428821,0.50402,0.493787,-0.509355,0.492642
HOMER,-0.918704,-0.0863071,0.42899,0.504024,0.493691,-0.509282,0.49281
HOMER,-0.918687,-0.0862883,0.428959,0.503932,0.493741,-0.509313,0.492821
HOMER,-0.91869,-0.0862958,0.428957,0.503915,0.493727,-0.509335,0.49283
HOMER,-0.918696,-0.0863036,0.428934,0.503933,0.493715,-0.509338,0.49282
HOMER,-0.9187,-0.0863057,0.428923,0.503951,0.493725,-0.509323,0.492808
HOMER,-0.918681,-0.0862958,0.428959,0.503886,0.493749,-0.509378,0.492793
HOMER,-0.918683,-0.0862979,0.428984,0.503899,0.493723,-0.509385,0.492799
HOMER,-0.918683,-0.0863012,0.429014,0.503969,0.493682,-0.509291,0.492865
HOMER,-0.918723,-0.0863763,0.428825,0.503959,0.493777,-0.509367,0.492702
HOMER,-0.918702,-0.0862854,0.428991,0.503923,0.493705,-0.50933,0.492849
HOMER,-0.918725,-0.0863617,0.428797,0.50394,0.493798,-0.509387,0.49268
HOMER,-0.918681,-0.0863002,0.428932,0.503924,0.49375,-0.509323,0.49281
HOMER,-0.918717,-0.0863127,0.428874,0.503985,0.493733,-0.509287,0.492802
HOMER,-0.918704,-0.0863027,0.428917,0.50393,0.493733,-0.50933,0.492814
HOMER,-0.918695,-0.0862928,0.42897,0.503959,0.493694,-0.509298,0.492856
HOMER,-0.918702,-0.0864083,0.428793,0.503923,0.493813,-0.509425,0.492642
HOMER,-0.918672,-0.0863155,0.429005,0.503928,0.493709,-0.509313,0.492856
HOMER,-0.918717,-0.0863834,0.428815,0.503899,0.493819,-0.509452,0.492632
HOMER,-0.918729,-0.0863758,0.428824,0.50391,0.493797,-0.50945,0.492646
HOMER,-0.918687,-0.0862834,0.428987,0.503928,0.493701,-0.509323,0.492854
HOMER,-0.918715,-0.0863757,0.428778,0.503948,0.493787,-0.509389,0.492681
HOMER,-0.918696,-0.0862792,0.428937,0.503928,0.493698,-0.509331,0.49285
HOMER,-0.918737,-0.0863645,0.428762,0.503935,0.493785,-0.509406,0.492677
HOMER,-0.918726,-0.0863687,0.428796,0.503952,0.493779,-0.509389,0.492684
HOMER,-0.918668,-0.0862787,0.428994,0.503941,0.493701,-0.509303,0.492861
HOMER,-0.918684,-0.0863022,0.429029,0.503948,0.49369,-0.509302,0.492867
HOMER,-0.918717,-0.0863868,0.428823,0.503892,0.493807,-0.509454,0.49265
HOMER,-0.918685,-0.0862867,0.428974,0.503874,0.493743,-0.509401,0.492788
HOMER,-0.918704,-0.0863827,0.428795,0.503884,0.493832,-0.509462,0.492626
HOMER,-0.918723,-0.0863672,0.428799,0.503909,0.4938,-0.509461,0.492632
HOMER,-0.918696,-0.0862618,0.428951,0.503923,0.493697,-0.509337,0.49285
HOMER,-0.918713,-0.0863904,0.428756,0.503943,0.493832,-0.509374,0.492655
HOMER,-0.918679,-0.0863095,0.428927,0.503899,0.493751,-0.509397,0.492758
HOMER,-0.918674,-0.0863203,0.429013,0.503939,0.493695,-0.509322,0.49285
HOMER,-0.918665,-0.0862917,0.429032,0.503869,0.493729,-0.509385,0.492823
HOMER,-0.918687,-0.0862974,0.429018,0.503901,0.493724,-0.509371,0.492809
HOMER,-0.918678,-0.0862835,0.429016,0.503884,0.493719,-0.509389,0.492814
HOMER,-0.91867,-0.0863026,0.428925,0.503922,0.493851,-0.509387,0.492645
HOMER,-0.918712,-0.0863901,0.428771,0.503907,0.493826,-0.509461,0.492608
HOMER,-0.918719,-0.0863866,0.428769,0.503963,0.493787,-0.509378,0.492676
HOMER,-0.918686,-0.0862868,0.428953,0.503925,0.4937,-0.509342,0.49284
HOMER,-0.918694,-0.0864044,0.428788,0.503913,0.493854,-0.509438,0.492599
HOMER,-0.918736,-0.0864042,0.428888,0.504023,0.493765,-0.509343,0.492673
HOMER,-0.918731,-0.0864271,0.428873,0.504038,0.493755,-0.509342,0.492669
HOMER,-0.918682,-0.0863328,0.429033,0.504035,0.493691,-0.509246,0.492834
HOMER,-0.918685,-0.0863059,0.429078,0.50399,0.493679,-0.509277,0.492862
HOMER,-0.91877,-0.0864188,0.428763,0.503882,0.493808,-0.509516,0.492595
HOMER,-0.918743,-0.0863184,0.428908,0.503892,0.493687,-0.509448,0.492777
HOMER,-0.918763,-0.0863231,0.428913,0.503843,0.493706,-0.5095,0.492755
HOMER,-0.918785,-0.0864031,0.428724,0.503895,0.493783,-0.509519,0.492604
HOMER,-0.918742,-0.0863195,0.428937,0.503885,0.493696,-0.509449,0.492774
HOMER,-0.918699,-0.086365,0.428839,0.503943,0.493793,-0.509366,0.492702
HOMER,-0.918709,-0.0863906,0.428865,0.503921,0.49379,-0.509399,0.492694
HOMER,-0.918689,-0.0863024,0.429027,0.503934,0.493694,-0.509321,0.492858
HOMER,-0.918717,-0.0863765,0.428828,0.503925,0.493788,-0.509396,0.492695
HOMER,-0.918716,-0.0863845,0.428785,0.503915,0.493808,-0.509454,0.492625
HOMER,-0.918744,-0.0863965,0.42867,0.50392,0.493881,-0.509478,0.492522
HOMER,-0.918746,-0.086396,0.428698,0.50394,0.493854,-0.50946,0.492548
HOMER,-0.918824,-0.0864254,0.428688,0.503877,0.49382,-0.50958,0.492522
HOMER,-0.918808,-0.0864471,0.428676,0.503924,0.493831,-0.509533,0.492512
HOMER,-0.918676,-0.0863307,0.429022,0.504056,0.493712,-0.509232,0.492808
HOMER,-0.918738,-0.0864243,0.428853,0.503913,0.493793,-0.50944,0.492657
HOMER,-0.918731,-0.0864174,0.428821,0.503958,0.493799,-0.509402,0.492645
HOMER,-0.918818,-0.0864678,0.428677,0.50391,0.493812,-0.509553,0.492524
HOMER,-0.918753,-0.086396,0.428732,0.503975,0.493818,-0.509402,0.492608
HOMER,-0.918747,-0.0863892,0.428714,0.503954,0.493832,-0.509413,0.492604
HOMER,-0.918817,-0.0864144,0.428659,0.503843,0.493855,-0.509642,0.492458
HOMER,-0.918814,-0.0864397,0.428712,0.503879,0.493814,-0.509569,0.492538
HOMER,-0.918812,-0.0864654,0.428692,0.503942,0.493818,-0.509514,0.492526
HOMER,-0.918786,-0.0864455,0.428808,0.503932,0.493752,-0.509498,0.492619
HOMER,-0.918751,-0.0864289,0.428745,0.503996,0.493828,-0.509369,0.49261
HOMER,-0.918751,-0.0864371,0.428711,0.503917,0.49386,-0.50947,0.492555
HOMER,-0.918767,-0.0864254,0.42876,0.503965,0.493781,-0.509417,0.49264
HOMER,-0.918758,-0.0864015,0.428691,0.503938,0.493826,-0.50943,0.492609
HOMER,-0.918664,-0.086381,0.429042,0.503985,0.493612,-0.509317,0.492892
HOMER,-0.918729,-0.0863664,0.428758,0.503939,0.493819,-0.509393,0.492654
HOMER,-0.918789,-0.0864056,0.428768,0.503867,0.493788,-0.509538,0.492607
HOMER,-0.918742,-0.0864055,0.428813,0.504043,0.493785,-0.509339,0.492637
HOMER,-0.918722,-0.0864303,0.428837,0.504055,0.493789,-0.509307,0.492653
HOMER,-0.91881,-0.0864564,0.428818,0.50387,0.493762,-0.509554,0.492614
HOMER,-0.918766,-0.0864536,0.428785,0.503953,0.493788,-0.509423,0.49264
HOMER,-0.918745,-0.0864352,0.428814,0.504058,0.49377,-0.509324,0.492652
HOMER,-0.918729,-0.0863897,0.428789,0.503972,0.493784,-0.509376,0.492673
HOMER,-0.918727,-0.0863785,0.428787,0.503943,0.493805,-0.50938,0.492675
HOMER,-0.918728,-0.0864059,0.428761,0.503949,0.493829,-0.509388,0.492638
HOMER,-0.918716,-0.0864048,0.428769,0.50394,0.49383,-0.509391,0.492643
HOMER,-0.918741,-0.0864304,0.428719,0.50393,0.493871,-0.50946,0.492541
HOMER,-0.918785,-0.0864441,0.428686,0.503954,0.493874,-0.509486,0.492487
HOMER,-0.918764,-0.0864336,0.428739,0.50397,0.493812,-0.509401,0.49262
HOMER,-0.918667,-0.0864196,0.429086,0.503975,0.493595,-0.509343,0.492892
HOMER,-0.918721,-0.0864108,0.428774,0.503906,0.493822,-0.509467,0.492607
HOMER,-0.91872,-0.0863918,0.42878,0.503905,0.493826,-0.509465,0.492606
HOMER,-0.918723,-0.0863707,0.42881,0.503953,0.493778,-0.50939,0.492683
HOMER,-0.918744,-0.0864027,0.428714,0.504017,0.493855,-0.50932,0.492613
HOMER,-0.918676,-0.086288,0.42896,0.503934,0.493754,-0.509302,0.492817
HOMER,-0.918703,-0.0863279,0.428904,0.503963,0.493754,-0.509342,0.492746
HOMER,-0.918727,-0.0864247,0.428813,0.503972,0.493785,-0.509368,0.49268
HOMER,-0.918685,-0.0862936,0.428995,0.503873,0.493722,-0.509385,0.492827
HOMER,-0.918725,-0.0863744,0.428826,0.50394,0.493777,-0.509371,0.492718
HOMER,-0.918675,-0.0862864,0.428994,0.503894,0.493727,-0.50938,0.492805
HOMER,-0.918716,-0.0863597,0.42883,0.503944,0.493775,-0.509368,0.492717
HOMER,-0.918713,-0.0863892,0.428813,0.503938,0.493819,-0.509373,0.492676
HOMER,-0.918753,-0.0864182,0.428698,0.503953,0.493843,-0.509412,0.492595
HOMER,-0.918738,-0.0864219,0.428679,0.503922,0.493875,-0.509472,0.492532
HOMER,-0.918718,-0.0863624,0.428829,0.503895,0.493792,-0.509461,0.492654
HOMER,-0.918757,-0.0864062,0.428729,0.503935,0.493839,-0.509424,0.492605
HOMER,-0.918756,-0.0864239,0.428733,0.50397,0.493814,-0.509389,0.492631
HOMER,-0.918711,-0.0864196,0.428786,0.503905,0.493823,-0.509448,0.492628
HOMER,-0.918744,-0.0864102,0.42874,0.503956,0.493822,-0.509406,0.492619
HOMER,-0.918746,-0.086386,0.428747,0.503941,0.493827,-0.509408,0.492627
HOMER,-0.918745,-0.0863726,0.428714,0.503945,0.493845,-0.509403,0.49261
HOMER,-0.918734,-0.0863619,0.428713,0.503925,0.493832,-0.50941,0.492636
HOMER,-0.918732,-0.0863983,0.428712,0.503916,0.493845,-0.509432,0.49261
HOMER,-0.918759,-0.0863164,0.428971,0.50385,0.493688,-0.509477,0.492788
HOMER,-0.918703,-0.0863178,0.428989,0.504048,0.49369,-0.509247,0.492822
HOMER,-0.918724,-0.0864145,0.428822,0.504056,0.493793,-0.509293,0.492662
HOMER,-0.918707,-0.0863982,0.42883,0.50396,0.493783,-0.509377,0.492684
HOMER,-0.918741,-0.0864265,0.428749,0.503975,0.49383,-0.509396,0.492602
HOMER,-0.918736,-0.0864272,0.428734,0.503958,0.493862,-0.509385,0.4926
HOMER,-0.918671,-0.0862866,0.428986,0.503909,0.493711,-0.50933,0.492857
HOMER,-0.918717,-0.0863839,0.428804,0.503945,0.493778,-0.509393,0.492689
HOMER,-0.918717,-0.0863397,0.428796,0.503946,0.493797,-0.509379,0.492683
HOMER,-0.918715,-0.0863417,0.428841,0.50396,0.493761,-0.509359,0.492725
HOMER,-0.918749,-0.0864074,0.428711,0.503918,0.49386,-0.509474,0.492549
HOMER,-0.918761,-0.0864185,0.428704,0.503933,0.493864,-0.509477,0.492528
HOMER,-0.918763,-0.0864612,0.428651,0.503987,0.493912,-0.509404,0.492499
HOMER,-0.918777,-0.0864464,0.428693,0.504028,0.493831,-0.509365,0.49258
HOMER,-0.918739,-0.0864225,0.428734,0.503974,0.493831,-0.509391,0.492607
HOMER,-0.918756,-0.0863831,0.428723,0.503979,0.493817,-0.509387,0.49262
HOMER,-0.918749,-0.0863763,0.428685,0.503921,0.493869,-0.509461,0.492551
HOMER,-0.918751,-0.0863741,0.428694,0.503934,0.493856,-0.509455,0.492558
HOMER,-0.91875,-0.0863908,0.428716,0.503978,0.493824,-0.50938,0.492622
HOMER,-0.918751,-0.0864024,0.428715,0.503946,0.493855,-0.509444,0.492557
HOMER,-0.918746,-0.0864029,0.42872,0.503951,0.493856,-0.509444,0.492551
HOMER,-0.918748,-0.0864002,0.428726,0.503971,0.493827,-0.509395,0.492611
HOMER,-0.918745,-0.0863882,0.428719,0.503948,0.49386,-0.509446,0.492549
HOMER,-0.918742,-0.0863928,0.42872,0.503932,0.493868,-0.509447,0.492555
HOMER,-0.918747,-0.0864306,0.428621,0.50397,0.493934,-0.509397,0.492502
HOMER,-0.918774,-0.0864382,0.428619,0.50397,0.493897,-0.509437,0.492497
HOMER,-0.918755,-0.0864247,0.428708,0.503969,0.493842,-0.509401,0.492592
HOMER,-0.918751,-0.0864152,0.428693,0.503929,0.493865,-0.509465,0.492543
HOMER,-0.918762,-0.0864074,0.428728,0.503975,0.49382,-0.50939,0.492618
HOMER,-0.918767,-0.0864074,0.428713,0.503971,0.493826,-0.509395,0.492611
HOMER,-0.918745,-0.0864066,0.428736,0.503976,0.493823,-0.509384,0.492621
HOMER,-0.91875,-0.0864092,0.428738,0.503967,0.493823,-0.509402,0.492611
HOMER,-0.918766,-0.086408,0.428713,0.503989,0.493823,-0.509391,0.4926
HOMER,-0.918752,-0.0863826,0.428678,0.503951,0.493857,-0.509399,0.492597
HOMER,-0.918771,-0.0864366,0.428711,0.503936,0.493858,-0.509434,0.492575
HOMER,-0.918732,-0.0863943,0.428815,0.504065,0.493772,-0.509297,0.492669
HOMER,-0.918754,-0.086442,0.428715,0.504075,0.493855,-0.509309,0.492566
HOMER,-0.918746,-0.0864486,0.428715,0.503931,0.49386,-0.509472,0.492539
HOMER,-0.918748,-0.0864372,0.428735,0.503995,0.493829,-0.509367,0.492613
HOMER,-0.918764,-0.0863951,0.428737,0.503989,0.493818,-0.509379,0.492617
HOMER,-0.918758,-0.0864069,0.428752,0.50397,0.49381,-0.5094,0.492624
HOMER,-0.918756,-0.0864052,0.428723,0.50397,0.493839,-0.50939,0.492604
HOMER,-0.918744,-0.0864073,0.428689,0.503917,0.493876,-0.509465,0.492544
HOMER,-0.918767,-0.0864052,0.428708,0.503953,0.493825,-0.509413,0.492613
HOMER,-0.918761,-0.0864048,0.428721,0.503968,0.49384,-0.509393,0.492602
HOMER,-0.918755,-0.0864264,0.428697,0.503934,0.493869,-0.509462,0.492537
HOMER,-0.918764,-0.0864103,0.428727,0.503969,0.493819,-0.5094,0.492615
HOMER,-0.918749,-0.0864303,0.428703,0.503922,0.493858,-0.509473,0.492548
HOMER,-0.918762,-0.086407,0.428739,0.503977,0.493822,-0.509393,0.492611
HOMER,-0.918747,-0.0864104,0.428738,0.503941,0.493856,-0.509444,0.492561
HOMER,-0.918765,-0.0863959,0.428746,0.50397,0.493817,-0.509392,0.492624
HOMER,-0.918772,-0.0864006,0.428729,0.50398,0.493809,-0.509388,0.492626
HOMER,-0.918753,-0.086442,0.428705,0.503975,0.493865,-0.509381,0.492584
HOMER,-0.918788,-0.0864245,0.428729,0.503995,0.49381,-0.509408,0.49259
HOMER,-0.918681,-0.0864391,0.429,0.50402,0.493672,-0.509327,0.492786
HOMER,-0.918737,-0.0863904,0.428831,0.503966,0.493769,-0.509373,0.492695
HOMER,-0.918738,-0.0864033,0.428813,0.503943,0.493794,-0.509388,0.49268
HOMER,-0.918718,-0.0863935,0.428831,0.503926,0.493802,-0.509424,0.492651
HOMER,-0.918725,-0.0864036,0.428855,0.503936,0.49378,-0.509428,0.492659
HOMER,-0.91875,-0.0864338,0.428865,0.504019,0.493757,-0.509351,0.492677
HOMER,-0.918791,-0.0864144,0.428774,0.503866,0.493804,-0.509517,0.492614
HOMER,-0.918738,-0.086389,0.428829,0.50406,0.493765,-0.509302,0.492677
HOMER,-0.918779,-0.0864021,0.428769,0.503897,0.493764,-0.509511,0.49263
HOMER,-0.918727,-0.0863892,0.428805,0.503922,0.493797,-0.50945,0.492634
HOMER,-0.918734,-0.0863831,0.428806,0.50395,0.493776,-0.509386,0.492692
HOMER,-0.918696,-0.086284,0.429006,0.503957,0.493682,-0.509301,0.492867
HOMER,-0.918697,-0.0864014,0.428806,0.503921,0.493867,-0.509419,0.492596
HOMER,-0.918715,-0.0863911,0.428815,0.503978,0.493801,-0.509351,0.492675
HOMER,-0.918676,-0.0863103,0.428975,0.503932,0.493734,-0.509351,0.492789
HOMER,-0.918733,-0.0863671,0.428833,0.503988,0.493762,-0.509334,0.492721
HOMER,-0.918701,-0.086264,0.428991,0.50397,0.493685,-0.50928,0.492873
HOMER,-0.918781,-0.0864114,0.428796,0.503876,0.493761,-0.509532,0.492633
HOMER,-0.91879,-0.0864162,0.428768,0.503915,0.493772,-0.509499,0.492615
HOMER,-0.918768,-0.0864318,0.428761,0.50406,0.493793,-0.509348,0.492602
HOMER,-0.918758,-0.0864068,0.428755,0.503957,0.49381,-0.50941,0.492626
HOMER,-0.918731,-0.0864592,0.428723,0.503919,0.493895,-0.509466,0.492522
HOMER,-0.918716,-0.0864216,0.428812,0.503934,0.4938,-0.509445,0.492624
HOMER,-0.918749,-0.0864427,0.42872,0.503936,0.49386,-0.509464,0.492542
HOMER,-0.918678,-0.0863096,0.428977,0.503972,0.493739,-0.509269,0.492827
HOMER,-0.918722,-0.086391,0.428815,0.503953,0.493786,-0.509385,0.49268
HOMER,-0.91871,-0.0864073,0.428811,0.503969,0.493782,-0.509365,0.492688
HOMER,-0.918765,-0.0864102,0.428739,0.503953,0.49381,-0.50942,0.49262
HOMER,-0.91875,-0.0864004,0.428755,0.503962,0.493816,-0.509388,0.492639
HOMER,-0.918681,-0.0862748,0.428998,0.503909,0.493726,-0.509368,0.492803
HOMER,-0.918721,-0.0863863,0.428875,0.503995,0.493765,-0.509358,0.492686
HOMER,-0.918708,-0.0863146,0.428973,0.503934,0.493708,-0.509357,0.492807
HOMER,-0.918798,-0.0864098,0.428767,0.503892,0.49377,-0.509523,0.492616
HOMER,-0.918725,-0.0863862,0.428784,0.503913,0.493807,-0.509452,0.49263
HOMER,-0.918751,-0.0864175,0.428733,0.503955,0.493812,-0.509411,0.492625
HOMER,-0.918689,-0.0862806,0.429003,0.503946,0.493673,-0.509321,0.492866
HOMER,-0.918722,-0.0863744,0.42885,0.503969,0.493761,-0.509356,0.492718
HOMER,-0.918728,-0.0863793,0.428814,0.503923,0.493808,-0.509441,0.492631
HOMER,-0.918784,-0.0864475,0.428757,0.50395,0.493809,-0.509463,0.49258
HOMER,-0.918792,-0.0864431,0.428793,0.503909,0.493768,-0.509523,0.4926
HOMER,-0.918836,-0.0864549,0.428708,0.503878,0.493817,-0.509586,0.492517
HOMER,-0.918829,-0.0864666,0.428678,0.503911,0.493815,-0.509556,0.492517
HOMER,-0.918821,-0.0864685,0.428675,0.503905,0.493806,-0.509564,0.492524
HOMER,-0.918745,-0.0864233,0.428744,0.503974,0.493813,-0.509389,0.492628
HOMER,-0.918771,-0.0864535,0.428744,0.503943,0.493819,-0.509464,0.492576
HOMER,-0.918806,-0.0864625,0.428686,0.503907,0.493828,-0.50954,0.492524
HOMER,-0.918761,-0.0864316,0.428782,0.504032,0.493799,-0.509377,0.492595
HOMER,-0.918744,-0.0863059,0.428951,0.503895,0.493689,-0.509444,0.492775
HOMER,-0.91875,-0.0863255,0.429009,0.503852,0.493673,-0.509485,0.492794
HOMER,-0.918792,-0.0864177,0.428792,0.503896,0.493765,-0.50952,0.49262
HOMER,-0.918759,-0.0863384,0.428944,0.503872,0.493689,-0.50947,0.492772
HOMER,-0.918713,-0.0863671,0.428848,0.503963,0.493752,-0.50936,0.49273
HOMER,-0.918686,-0.0864114,0.428825,0.50396,0.493812,-0.509349,0.492684
HOMER,-0.918745,-0.0864431,0.428732,0.503972,0.493838,-0.509398,0.492595
HOMER,-0.91869,-0.0863152,0.429003,0.503938,0.493688,-0.509328,0.492854
HOMER,-0.918705,-0.086373,0.428819,0.503885,0.493818,-0.509459,0.49264
HOMER,-0.918717,-0.0863701,0.428844,0.503961,0.493773,-0.509373,0.492697
HOMER,-0.918724,-0.0864018,0.428815,0.503922,0.493808,-0.509461,0.492611
HOMER,-0.918763,-0.0864085,0.42873,0.503959,0.493823,-0.509415,0.492605
HOMER,-0.918762,-0.086425,0.428721,0.503986,0.493813,-0.509404,0.4926
HOMER,-0.918683,-0.0862827,0.429005,0.503952,0.493673,-0.509312,0.49287
HOMER,-0.918681,-0.0864051,0.428805,0.503929,0.493861,-0.509412,0.492602
HOMER,-0.918658,-0.0863069,0.428995,0.503958,0.493743,-0.509277,0.492831
HOMER,-0.918747,-0.0863322,0.428971,0.503859,0.493709,-0.509466,0.492769
HOMER,-0.918729,-0.08641,0.428804,0.503968,0.493776,-0.509401,0.492659
HOMER,-0.918696,-0.0863132,0.428963,0.503943,0.493722,-0.50934,0.492802
HOMER,-0.918719,-0.0863635,0.428806,0.503935,0.493804,-0.509381,0.492685
HOMER,-0.918713,-0.0863694,0.428814,0.503936,0.493799,-0.509378,0.492692
HOMER,-0.91874,-0.0864025,0.428709,0.50395,0.493831,-0.50941,0.492612
HOMER,-0.918725,-0.0864094,0.428711,0.503897,0.493871,-0.509482,0.492552
HOMER,-0.918676,-0.0862786,0.429011,0.503893,0.493723,-0.509387,0.492803
HOMER,-0.918744,-0.0863264,0.428985,0.503854,0.493688,-0.509487,0.492774
HOMER,-0.918669,-0.0863041,0.428989,0.504014,0.493715,-0.509262,0.492816
HOMER,-0.918762,-0.0863963,0.428759,0.503878,0.493791,-0.509507,0.492626
HOMER,-0.918673,-0.0862775,0.429007,0.503939,0.493696,-0.509309,0.492864
HOMER,-0.91866,-0.086308,0.428949,0.504004,0.493799,-0.509281,0.492723
HOMER,-0.918638,-0.0863973,0.429069,0.504001,0.493608,-0.509301,0.492896
HOMER,-0.918691,-0.0863155,0.428987,0.503893,0.49371,-0.509391,0.492811
HOMER,-0.918676,-0.0863185,0.428983,0.504038,0.49372,-0.509253,0.492796
HOMER,-0.918771,-0.0864093,0.4288,0.503901,0.493765,-0.509516,0.492619
HOMER,-0.918687,-0.0864029,0.428805,0.503969,0.493833,-0.509348,0.492654
HOMER,-0.918697,-0.0864066,0.428826,0.503909,0.493801,-0.509465,0.492628
HOMER,-0.918709,-0.0863835,0.42883,0.503927,0.493791,-0.509442,0.492642
HOMER,-0.918724,-0.0863918,0.428806,0.503892,0.493803,-0.509491,0.492616
HOMER,-0.918714,-0.0864017,0.428791,0.503872,0.493813,-0.509497,0.49262
HOMER,-0.91871,-0.0863919,0.428798,0.503885,0.493798,-0.509481,0.492639
HOMER,-0.918718,-0.0863851,0.42881,0.503947,0.493785,-0.509384,0.492687
HOMER,-0.918676,-0.0862733,0.428985,0.503917,0.493713,-0.50933,0.492847
HOMER,-0.918676,-0.08626,0.429011,0.503916,0.493711,-0.509323,0.492856
HOMER,-0.918705,-0.0863723,0.428831,0.503947,0.493779,-0.509379,0.492699
HOMER,-0.918677,-0.0862878,0.428983,0.503933,0.493698,-0.509315,0.492862
HOMER,-0.918621,-0.0862769,0.429295,0.503971,0.493495,-0.509244,0.493098
HOMER,-0.918675,-0.086268,0.428992,0.503945,0.493704,-0.509302,0.492856
