4.7,1,0,0,0,1,0,0,0,1,-0.94639,-0.3174,0.32369
4.75,1,0,0,0,1,0,0,0,1,-0.94546,-0.32007,0.32652
4.8,1,0,0,0,1,0,0,0,1,-0.94453,-0.32273,0.32935
4.85,1,0,0,0,1,0,0,0,1,-0.94359,-0.32539,0.33217
4.9,1,0,0,0,1,0,0,0,1,-0.94266,-0.32805,0.335
4.95,1,0,0,0,1,0,0,0,1,-0.94172,-0.33072,0.33783
5,1,0,0,0,1,0,0,0,1,-0.94079,-0.33338,0.34066
5.05,1,0,0,0,1,0,0,0,1,-0.93985,-0.33605,0.34349
5.1,1,0,0,0,1,0,0,0,1,-0.93891,-0.33871,0.34632
5.15,1,0,0,0,1,0,0,0,1,-0.93797,-0.34138,0.34915
5.2,1,0,0,0,1,0,0,0,1,-0.93703,-0.34404,0.35197
5.25,1,0,0,0,1,0,0,0,1,-0.93608,-0.34671,0.3548
5.3,1,0,0,0,1,0,0,0,1,-0.93513,-0.34937,0.35763
5.35,1,0,0,0,1,0,0,0,1,-0.93417,-0.35203,0.36046
5.4,1,0,0,0,1,0,0,0,1,-0.93321,-0.35469,0.36329
5.45,1,0,0,0,1,0,0,0,1,-0.93224,-0.35734,0.36612
5.5,1,0,0,0,1,0,0,0,1,-0.93126,-0.36,0.36894
5.55,1,0,0,0,1,0,0,0,1,-0.93027,-0.36265,0.37177
5.6,1,0,0,0,1,0,0,0,1,-0.92927,-0.36529,0.3746
5.65,1,0,0,0,1,0,0,0,1,-0.92826,-0.36793,0.37743
5.7,1,0,0,0,1,0,0,0,1,-0.92725,-0.37057,0.38026
5.75,1,0,0,0,1,0,0,0,1,-0.92622,-0.3732,0.38309
5.8,1,0,0,0,1,0,0,0,1,-0.92518,-0.37583,0.38591
5.85,1,0,0,0,1,0,0,0,1,-0.92414,-0.37845,0.38874
5.9,1,0,0,0,1,0,0,0,1,-0.92308,-0.38107,0.39157
5.95,1,0,0,0,1,0,0,0,1,-0.92201,-0.38369,0.3944
6,1,0,0,0,1,0,0,0,1,-0.92093,-0.38629,0.39723
6.05,1,0,0,0,1,0,0,0,1,-0.91983,-0.3889,0.40006
6.1,1,0,0,0,1,0,0,0,1,-0.91873,-0.3915,0.40289
6.15,1,0,0,0,1,0,0,0,1,-0.91761,-0.39409,0.40571
6.2,1,0,0,0,1,0,0,0,1,-0.91649,-0.39668,0.40854
6.25,1,0,0,0,1,0,0,0,1,-0.91535,-0.39926,0.41137
6.3,1,0,0,0,1,0,0,0,1,-0.9142,-0.40184,0.4142
6.35,1,0,0,0,1,0,0,0,1,-0.91304,-0.40441,0.41703
6.4,1,0,0,0,1,0,0,0,1,-0.91187,-0.40698,0.41986
6.45,1,0,0,0,1,0,0,0,1,-0.91069,-0.40954,0.42268
6.5,1,0,0,0,1,0,0,0,1,-0.9095,-0.4121,0.42551
6.55,1,0,0,0,1,0,0,0,1,-0.9083,-0.41465,0.42834
6.6,1,0,0,0,1,0,0,0,1,-0.90709,-0.4172,0.43117
6.65,1,0,0,0,1,0,0,0,1,-0.90587,-0.41975,0.434
6.7,1,0,0,0,1,0,0,0,1,-0.90465,-0.42229,0.43683
6.75,1,0,0,0,1,0,0,0,1,-0.90341,-0.42483,0.43965
6.8,1,0,0,0,1,0,0,0,1,-0.90218,-0.42736,0.44248
6.85,1,0,0,0,1,0,0,0,1,-0.90093,-0.4299,0.44531
6.9,1,0,0,0,1,0,0,0,1,-0.89968,-0.43243,0.44814
6.95,1,0,0,0,1,0,0,0,1,-0.89843,-0.43495,0.45097
7,1,0,0,0,1,0,0,0,1,-0.89717,-0.43748,0.4538
7.05,1,0,0,0,1,0,0,0,1,-0.89591,-0.44,0.45663
7.1,1,0,0,0,1,0,0,0,1,-0.89465,-0.44253,0.45945
7.15,1,0,0,0,1,0,0,0,1,-0.89339,-0.44505,0.46228
7.2,1,0,0,0,1,0,0,0,1,-0.89213,-0.44758,0.46511
7.25,1,0,0,0,1,0,0,0,1,-0.89086,-0.45011,0.46794
7.3,1,0,0,0,1,0,0,0,1,-0.8896,-0.45264,0.47077
7.35,1,0,0,0,1,0,0,0,1,-0.88834,-0.45517,0.4736
7.4,1,0,0,0,1,0,0,0,1,-0.88707,-0.45769,0.47642
7.45,1,0,0,0,1,0,0,0,1,-0.8858,-0.46022,0.47925
7.5,1,0,0,0,1,0,0,0,1,-0.88452,-0.46274,0.48208
7.55,1,0,0,0,1,0,0,0,1,-0.88324,-0.46526,0.48491
7.6,1,0,0,0,1,0,0,0,1,-0.88196,-0.46778,0.48774
7.65,1,0,0,0,1,0,0,0,1,-0.88066,-0.47029,0.49057
7.7,1,0,0,0,1,0,0,0,1,-0.87936,-0.47281,0.49339
7.75,1,0,0,0,1,0,0,0,1,-0.87805,-0.47531,0.49622
7.8,1,0,0,0,1,0,0,0,1,-0.87673,-0.47781,0.49905
7.85,1,0,0,0,1,0,0,0,1,-0.87541,-0.48031,0.50188
7.9,1,0,0,0,1,0,0,0,1,-0.87407,-0.4828,0.50471
7.95,1,0,0,0,1,0,0,0,1,-0.87273,-0.48528,0.50754
8,1,0,0,0,1,0,0,0,1,-0.87137,-0.48776,0.51037
8.05,1,0,0,0,1,0,0,0,1,-0.87001,-0.49024,0.51319
8.1,1,0,0,0,1,0,0,0,1,-0.86863,-0.49271,0.51602
8.15,1,0,0,0,1,0,0,0,1,-0.86725,-0.49517,0.51885
8.2,1,0,0,0,1,0,0,0,1,-0.86585,-0.49762,0.52168
8.25,1,0,0,0,1,0,0,0,1,-0.86445,-0.50007,0.52451
8.3,1,0,0,0,1,0,0,0,1,-0.86303,-0.50251,0.52734
8.35,1,0,0,0,1,0,0,0,1,-0.8616,-0.50495,0.53016
8.4,1,0,0,0,1,0,0,0,1,-0.86016,-0.50737,0.53299
8.45,1,0,0,0,1,0,0,0,1,-0.85871,-0.5098,0.53582
8.5,1,0,0,0,1,0,0,0,1,-0.85725,-0.51221,0.53865
8.55,1,0,0,0,1,0,0,0,1,-0.85578,-0.51462,0.54148
8.6,1,0,0,0,1,0,0,0,1,-0.8543,-0.51702,0.54431
8.65,1,0,0,0,1,0,0,0,1,-0.85281,-0.51942,0.54714
8.7,1,0,0,0,1,0,0,0,1,-0.85132,-0.52181,0.54996
8.75,1,0,0,0,1,0,0,0,1,-0.84981,-0.5242,0.55279
8.8,1,0,0,0,1,0,0,0,1,-0.84829,-0.52658,0.55562
8.85,1,0,0,0,1,0,0,0,1,-0.84677,-0.52895,0.55845
8.9,1,0,0,0,1,0,0,0,1,-0.84524,-0.53132,0.56128
8.95,1,0,0,0,1,0,0,0,1,-0.8437,-0.53369,0.56411
9,1,0,0,0,1,0,0,0,1,-0.84216,-0.53605,0.56693
9.05,1,0,0,0,1,0,0,0,1,-0.84061,-0.53841,0.56976
9.1,1,0,0,0,1,0,0,0,1,-0.83905,-0.54076,0.57259
9.15,1,0,0,0,1,0,0,0,1,-0.83749,-0.54311,0.57542
9.2,1,0,0,0,1,0,0,0,1,-0.83593,-0.54546,0.57825
9.25,1,0,0,0,1,0,0,0,1,-0.83436,-0.54781,0.58108
9.3,1,0,0,0,1,0,0,0,1,-0.8328,-0.55016,0.5839
9.35,1,0,0,0,1,0,0,0,1,-0.83123,-0.55251,0.58673
9.4,1,0,0,0,1,0,0,0,1,-0.82967,-0.55486,0.58956
9.45,1,0,0,0,1,0,0,0,1,-0.8281,-0.55721,0.59239
9.5,1,0,0,0,1,0,0,0,1,-0.82653,-0.55956,0.59522
9.55,1,0,0,0,1,0,0,0,1,-0.82496,-0.56191,0.59805
9.6,1,0,0,0,1,0,0,0,1,-0.82339,-0.56426,0.60088
9.65,1,0,0,0,1,0,0,0,1,-0.82182,-0.56661,0.6037
9.7,1,0,0,0,1,0,0,0,1,-0.82024,-0.56895,0.60653
9.75,1,0,0,0,1,0,0,0,1,-0.81865,-0.5713,0.60936
9.8,1,0,0,0,1,0,0,0,1,-0.81706,-0.57364,0.61219
9.85,1,0,0,0,1,0,0,0,1,-0.81547,-0.57597,0.61502
9.9,1,0,0,0,1,0,0,0,1,-0.81387,-0.5783,0.61785
9.95,1,0,0,0,1,0,0,0,1,-0.81226,-0.58062,0.62067
10,1,0,0,0,1,0,0,0,1,-0.81064,-0.58294,0.6235
10.05,1,0,0,0,1,0,0,0,1,-0.80901,-0.58525,0.62633
10.1,1,0,0,0,1,0,0,0,1,-0.80738,-0.58756,0.62916
10.15,1,0,0,0,1,0,0,0,1,-0.80574,-0.58986,0.63199
10.2,1,0,0,0,1,0,0,0,1,-0.80409,-0.59215,0.63482
10.25,1,0,0,0,1,0,0,0,1,-0.80242,-0.59444,0.63764
10.3,1,0,0,0,1,0,0,0,1,-0.80075,-0.59672,0.64047
10.35,1,0,0,0,1,0,0,0,1,-0.79907,-0.59899,0.6433
10.4,1,0,0,0,1,0,0,0,1,-0.79739,-0.60125,0.64613
10.45,1,0,0,0,1,0,0,0,1,-0.79569,-0.60351,0.64896
10.5,1,0,0,0,1,0,0,0,1,-0.79398,-0.60575,0.65179
10.55,1,0,0,0,1,0,0,0,1,-0.79226,-0.60799,0.65462
10.6,1,0,0,0,1,0,0,0,1,-0.79053,-0.61022,0.65744
10.65,1,0,0,0,1,0,0,0,1,-0.78879,-0.61245,0.66027
10.7,1,0,0,0,1,0,0,0,1,-0.78705,-0.61466,0.6631
10.75,1,0,0,0,1,0,0,0,1,-0.78529,-0.61687,0.66593
10.8,1,0,0,0,1,0,0,0,1,-0.78352,-0.61907,0.66876
10.85,1,0,0,0,1,0,0,0,1,-0.78175,-0.62127,0.67159
10.9,1,0,0,0,1,0,0,0,1,-0.77996,-0.62345,0.67441
10.95,1,0,0,0,1,0,0,0,1,-0.77817,-0.62563,0.67724
11,1,0,0,0,1,0,0,0,1,-0.77637,-0.62781,0.68007
11.05,1,0,0,0,1,0,0,0,1,-0.77457,-0.62998,0.6829
11.1,1,0,0,0,1,0,0,0,1,-0.77275,-0.63214,0.68573
11.15,1,0,0,0,1,0,0,0,1,-0.77093,-0.63429,0.68856
11.2,1,0,0,0,1,0,0,0,1,-0.76911,-0.63644,0.69138
11.25,1,0,0,0,1,0,0,0,1,-0.76728,-0.63859,0.69421
11.3,1,0,0,0,1,0,0,0,1,-0.76544,-0.64074,0.69704
11.35,1,0,0,0,1,0,0,0,1,-0.7636,-0.64288,0.69987
11.4,1,0,0,0,1,0,0,0,1,-0.76176,-0.64501,0.7027
11.45,1,0,0,0,1,0,0,0,1,-0.75991,-0.64715,0.70553
11.5,1,0,0,0,1,0,0,0,1,-0.75807,-0.64928,0.70836
11.55,1,0,0,0,1,0,0,0,1,-0.75622,-0.65142,0.71118
11.6,1,0,0,0,1,0,0,0,1,-0.75437,-0.65355,0.71401
11.65,1,0,0,0,1,0,0,0,1,-0.75253,-0.65569,0.71684
11.7,1,0,0,0,1,0,0,0,1,-0.75068,-0.65783,0.71967
11.75,1,0,0,0,1,0,0,0,1,-0.74883,-0.65996,0.7225
11.8,1,0,0,0,1,0,0,0,1,-0.74698,-0.6621,0.72533
11.85,1,0,0,0,1,0,0,0,1,-0.74512,-0.66423,0.72815
11.9,1,0,0,0,1,0,0,0,1,-0.74327,-0.66636,0.73098
11.95,1,0,0,0,1,0,0,0,1,-0.7414,-0.66849,0.73381
12,1,0,0,0,1,0,0,0,1,-0.73953,-0.67061,0.73664
12.05,1,0,0,0,1,0,0,0,1,-0.73766,-0.67273,0.73947
12.1,1,0,0,0,1,0,0,0,1,-0.73578,-0.67485,0.7423
12.15,1,0,0,0,1,0,0,0,1,-0.7339,-0.67695,0.74512
12.2,1,0,0,0,1,0,0,0,1,-0.732,-0.67905,0.74795
12.25,1,0,0,0,1,0,0,0,1,-0.7301,-0.68115,0.75078
12.3,1,0,0,0,1,0,0,0,1,-0.7282,-0.68323,0.75361
12.35,1,0,0,0,1,0,0,0,1,-0.72628,-0.68531,0.75644
12.4,1,0,0,0,1,0,0,0,1,-0.72436,-0.68738,0.75927
12.45,1,0,0,0,1,0,0,0,1,-0.72243,-0.68944,0.7621
12.5,1,0,0,0,1,0,0,0,1,-0.72049,-0.6915,0.76492
12.55,1,0,0,0,1,0,0,0,1,-0.71854,-0.69354,0.76775
12.6,1,0,0,0,1,0,0,0,1,-0.71658,-0.69558,0.77058
12.65,1,0,0,0,1,0,0,0,1,-0.71462,-0.69761,0.77341
12.7,1,0,0,0,1,0,0,0,1,-0.71265,-0.69962,0.77624
12.75,1,0,0,0,1,0,0,0,1,-0.71066,-0.70163,0.77907
12.8,1,0,0,0,1,0,0,0,1,-0.70867,-0.70363,0.78189
12.85,1,0,0,0,1,0,0,0,1,-0.70667,-0.70563,0.78472
12.9,1,0,0,0,1,0,0,0,1,-0.70466,-0.70761,0.78755
12.95,1,0,0,0,1,0,0,0,1,-0.70265,-0.70958,0.79038
13,1,0,0,0,1,0,0,0,1,-0.70062,-0.71155,0.79321
13.05,1,0,0,0,1,0,0,0,1,-0.69859,-0.71351,0.79604
13.1,1,0,0,0,1,0,0,0,1,-0.69655,-0.71545,0.79887
13.15,1,0,0,0,1,0,0,0,1,-0.6945,-0.7174,0.80169
13.2,1,0,0,0,1,0,0,0,1,-0.69244,-0.71933,0.80452
13.25,1,0,0,0,1,0,0,0,1,-0.69038,-0.72126,0.80735
13.3,1,0,0,0,1,0,0,0,1,-0.68832,-0.72318,0.81018
13.35,1,0,0,0,1,0,0,0,1,-0.68624,-0.72509,0.81301
13.4,1,0,0,0,1,0,0,0,1,-0.68416,-0.727,0.81584
13.45,1,0,0,0,1,0,0,0,1,-0.68208,-0.7289,0.81866
13.5,1,0,0,0,1,0,0,0,1,-0.67999,-0.7308,0.82149
13.55,1,0,0,0,1,0,0,0,1,-0.6779,-0.73269,0.82432
13.6,1,0,0,0,1,0,0,0,1,-0.67581,-0.73459,0.82715
13.65,1,0,0,0,1,0,0,0,1,-0.67371,-0.73647,0.82998
13.7,1,0,0,0,1,0,0,0,1,-0.67161,-0.73836,0.83281
13.75,1,0,0,0,1,0,0,0,1,-0.66951,-0.74025,0.83563
13.8,1,0,0,0,1,0,0,0,1,-0.66741,-0.74214,0.83846
13.85,1,0,0,0,1,0,0,0,1,-0.66532,-0.74403,0.84129
13.9,1,0,0,0,1,0,0,0,1,-0.66322,-0.74592,0.84412
13.95,1,0,0,0,1,0,0,0,1,-0.66112,-0.74781,0.84695
14,1,0,0,0,1,0,0,0,1,-0.65901,-0.7497,0.84978
14.05,1,0,0,0,1,0,0,0,1,-0.65691,-0.75158,0.85261
14.1,1,0,0,0,1,0,0,0,1,-0.6548,-0.75347,0.85543
14.15,1,0,0,0,1,0,0,0,1,-0.65268,-0.75535,0.85826
14.2,1,0,0,0,1,0,0,0,1,-0.65057,-0.75722,0.86109
14.25,1,0,0,0,1,0,0,0,1,-0.64844,-0.75909,0.86392
14.3,1,0,0,0,1,0,0,0,1,-0.64632,-0.76095,0.86675
14.35,1,0,0,0,1,0,0,0,1,-0.64419,-0.76281,0.86958
14.4,1,0,0,0,1,0,0,0,1,-0.64205,-0.76466,0.8724
14.45,1,0,0,0,1,0,0,0,1,-0.6399,-0.7665,0.87523
14.5,1,0,0,0,1,0,0,0,1,-0.63775,-0.76833,0.87806
14.55,1,0,0,0,1,0,0,0,1,-0.63559,-0.77016,0.88089
14.6,1,0,0,0,1,0,0,0,1,-0.63343,-0.77198,0.88372
14.65,1,0,0,0,1,0,0,0,1,-0.63126,-0.77378,0.88655
14.7,1,0,0,0,1,0,0,0,1,-0.62908,-0.77558,0.88937
14.75,1,0,0,0,1,0,0,0,1,-0.62689,-0.77737,0.8922
14.8,1,0,0,0,1,0,0,0,1,-0.6247,-0.77915,0.89503
14.85,1,0,0,0,1,0,0,0,1,-0.6225,-0.78092,0.89786
14.9,1,0,0,0,1,0,0,0,1,-0.62029,-0.78267,0.90069
14.95,1,0,0,0,1,0,0,0,1,-0.61807,-0.78442,0.90352
15,1,0,0,0,1,0,0,0,1,-0.61585,-0.78616,0.90635
15.05,1,0,0,0,1,0,0,0,1,-0.61362,-0.78789,0.90917
15.1,1,0,0,0,1,0,0,0,1,-0.61138,-0.78961,0.912
15.15,1,0,0,0,1,0,0,0,1,-0.60913,-0.79132,0.91483
15.2,1,0,0,0,1,0,0,0,1,-0.60688,-0.79302,0.91766
15.25,1,0,0,0,1,0,0,0,1,-0.60462,-0.79471,0.92049
15.3,1,0,0,0,1,0,0,0,1,-0.60235,-0.79639,0.92332
15.35,1,0,0,0,1,0,0,0,1,-0.60008,-0.79806,0.92614
15.4,1,0,0,0,1,0,0,0,1,-0.5978,-0.79973,0.92897
15.45,1,0,0,0,1,0,0,0,1,-0.59552,-0.80138,0.9318
15.5,1,0,0,0,1,0,0,0,1,-0.59323,-0.80303,0.93463
15.55,1,0,0,0,1,0,0,0,1,-0.59093,-0.80467,0.93746
15.6,1,0,0,0,1,0,0,0,1,-0.58863,-0.80631,0.94029
15.65,1,0,0,0,1,0,0,0,1,-0.58633,-0.80794,0.94311
15.7,1,0,0,0,1,0,0,0,1,-0.58402,-0.80956,0.94594
15.75,1,0,0,0,1,0,0,0,1,-0.58171,-0.81118,0.94877
15.8,1,0,0,0,1,0,0,0,1,-0.5794,-0.8128,0.9516
15.85,1,0,0,0,1,0,0,0,1,-0.57708,-0.81441,0.95443
15.9,1,0,0,0,1,0,0,0,1,-0.57477,-0.81602,0.95726
15.95,1,0,0,0,1,0,0,0,1,-0.57245,-0.81763,0.96009
16,1,0,0,0,1,0,0,0,1,-0.57013,-0.81924,0.96291
16.05,1,0,0,0,1,0,0,0,1,-0.56781,-0.82086,0.96574
16.1,1,0,0,0,1,0,0,0,1,-0.56549,-0.82247,0.96857
16.15,1,0,0,0,1,0,0,0,1,-0.56317,-0.82408,0.9714
16.2,1,0,0,0,1,0,0,0,1,-0.56085,-0.8257,0.97423
16.25,1,0,0,0,1,0,0,0,1,-0.55853,-0.82731,0.97706
16.3,1,0,0,0,1,0,0,0,1,-0.5562,-0.82891,0.97988
16.35,1,0,0,0,1,0,0,0,1,-0.55387,-0.83051,0.98271
16.4,1,0,0,0,1,0,0,0,1,-0.55154,-0.83211,0.98554
16.45,1,0,0,0,1,0,0,0,1,-0.5492,-0.8337,0.98837
16.5,1,0,0,0,1,0,0,0,1,-0.54686,-0.83529,0.9912
16.55,1,0,0,0,1,0,0,0,1,-0.54451,-0.83686,0.99403
16.6,1,0,0,0,1,0,0,0,1,-0.54216,-0.83843,0.99686
16.65,1,0,0,0,1,0,0,0,1,-0.5398,-0.84,0.99968
16.7,1,0,0,0,1,0,0,0,1,-0.53744,-0.84155,1.0025
16.75,1,0,0,0,1,0,0,0,1,-0.53508,-0.84309,1.0053
16.8,1,0,0,0,1,0,0,0,1,-0.5327,-0.84463,1.0082
16.85,1,0,0,0,1,0,0,0,1,-0.53032,-0.84615,1.011
16.9,1,0,0,0,1,0,0,0,1,-0.52794,-0.84767,1.0138
16.95,1,0,0,0,1,0,0,0,1,-0.52555,-0.84917,1.0167
17,1,0,0,0,1,0,0,0,1,-0.52315,-0.85066,1.0195
17.05,1,0,0,0,1,0,0,0,1,-0.52075,-0.85215,1.0223
17.1,1,0,0,0,1,0,0,0,1,-0.51834,-0.85362,1.0251
17.15,1,0,0,0,1,0,0,0,1,-0.51592,-0.85508,1.028
17.2,1,0,0,0,1,0,0,0,1,-0.5135,-0.85653,1.0308
17.25,1,0,0,0,1,0,0,0,1,-0.51107,-0.85797,1.0336
17.3,1,0,0,0,1,0,0,0,1,-0.50864,-0.8594,1.0365
17.35,1,0,0,0,1,0,0,0,1,-0.5062,-0.86081,1.0393
17.4,1,0,0,0,1,0,0,0,1,-0.50375,-0.86222,1.0421
17.45,1,0,0,0,1,0,0,0,1,-0.5013,-0.86362,1.0449
17.5,1,0,0,0,1,0,0,0,1,-0.49884,-0.86501,1.0478
17.55,1,0,0,0,1,0,0,0,1,-0.49638,-0.86638,1.0506
17.6,1,0,0,0,1,0,0,0,1,-0.49391,-0.86775,1.0534
17.65,1,0,0,0,1,0,0,0,1,-0.49144,-0.86911,1.0563
17.7,1,0,0,0,1,0,0,0,1,-0.48896,-0.87046,1.0591
17.75,1,0,0,0,1,0,0,0,1,-0.48648,-0.87181,1.0619
17.8,1,0,0,0,1,0,0,0,1,-0.484,-0.87315,1.0647
17.85,1,0,0,0,1,0,0,0,1,-0.48151,-0.87448,1.0676
17.9,1,0,0,0,1,0,0,0,1,-0.47902,-0.8758,1.0704
17.95,1,0,0,0,1,0,0,0,1,-0.47652,-0.87712,1.0732
