0,0,0,0
0.30853,-0.00049364,0.056566,0.056569
0.61707,-0.0014808,0.056548,0.056569
0.9256,-0.0024675,0.056514,0.056569
1.2341,-0.0034534,0.056462,0.056569
1.5427,-0.0044383,0.056393,0.056569
1.8512,-0.0054218,0.056307,0.056569
2.1597,-0.0064037,0.056204,0.056569
2.4683,-0.0073836,0.056084,0.056569
2.7768,-0.0083613,0.055946,0.056569
3.0853,-0.0093364,0.055792,0.056569
3.3939,-0.010309,0.055621,0.056569
3.7024,-0.011278,0.055432,0.056569
4.0109,-0.012244,0.055227,0.056569
4.3195,-0.013205,0.055005,0.056569
4.628,-0.014163,0.054766,0.056569
4.9365,-0.015117,0.05451,0.056569
5.2451,-0.016066,0.054238,0.056569
5.5536,-0.01701,0.05395,0.056569
5.8621,-0.017949,0.053645,0.056569
6.1707,-0.018883,0.053323,0.056569
6.4792,-0.01981,0.052986,0.056569
6.7877,-0.020732,0.052632,0.056569
7.0963,-0.021648,0.052262,0.056569
7.4048,-0.022556,0.051876,0.056569
7.7133,-0.023458,0.051475,0.056569
8.0219,-0.024353,0.051057,0.056569
8.3304,-0.02524,0.050624,0.056569
8.6389,-0.02612,0.050176,0.056569
8.9475,-0.026992,0.049713,0.056569
9.256,-0.027855,0.049234,0.056569
9.5645,-0.02871,0.04874,0.056569
9.8731,-0.029557,0.048232,0.056569
10.182,-0.030394,0.047709,0.056569
10.49,-0.031222,0.047171,0.056569
10.799,-0.03204,0.046619,0.056569
11.107,-0.032849,0.046053,0.056569
11.416,-0.033648,0.045472,0.056569
11.724,-0.034436,0.044878,0.056569
12.033,-0.035214,0.04427,0.056569
12.341,-0.035982,0.043649,0.056569
12.65,-0.036738,0.043015,0.056569
12.958,-0.037483,0.042367,0.056569
13.267,-0.038217,0.041706,0.056569
13.575,-0.038939,0.041033,0.056569
13.884,-0.039649,0.040347,0.056569
14.193,-0.040347,0.039649,0.056569
14.501,-0.041033,0.038939,0.056569
14.81,-0.041706,0.038217,0.056569
15.118,-0.042367,0.037483,0.056569
15.427,-0.043015,0.036738,0.056569
15.735,-0.043649,0.035982,0.056569
16.044,-0.04427,0.035214,0.056569
16.352,-0.044878,0.034436,0.056569
16.661,-0.045472,0.033648,0.056569
16.969,-0.046053,0.032849,0.056569
17.278,-0.046619,0.03204,0.056569
17.586,-0.047171,0.031222,0.056569
17.895,-0.047709,0.030394,0.056569
18.203,-0.048232,0.029557,0.056569
18.512,-0.04874,0.02871,0.056569
18.821,-0.049234,0.027855,0.056569
19.129,-0.049713,0.026992,0.056569
19.438,-0.050176,0.02612,0.056569
19.746,-0.050624,0.02524,0.056569
20.055,-0.051057,0.024353,0.056569
20.363,-0.051475,0.023458,0.056569
20.672,-0.051876,0.022556,0.056569
20.98,-0.052262,0.021648,0.056569
21.289,-0.052632,0.020732,0.056569
21.597,-0.052986,0.01981,0.056569
21.906,-0.053323,0.018883,0.056569
22.214,-0.053645,0.017949,0.056569
22.523,-0.05395,0.01701,0.056569
22.831,-0.054238,0.016066,0.056569
23.14,-0.05451,0.015117,0.056569
23.449,-0.054766,0.014163,0.056569
23.757,-0.055005,0.013205,0.056569
24.066,-0.055227,0.012244,0.056569
24.374,-0.055432,0.011278,0.056569
24.683,-0.055621,0.010309,0.056569
24.991,-0.055792,0.0093364,0.056569
25.3,-0.055946,0.0083613,0.056569
25.608,-0.056084,0.0073836,0.056569
25.917,-0.056204,0.0064037,0.056569
26.225,-0.056307,0.0054218,0.056569
26.534,-0.056393,0.0044383,0.056569
26.842,-0.056462,0.0034534,0.056569
27.151,-0.056514,0.0024675,0.056569
27.459,-0.056548,0.0014808,0.056569
27.768,-0.056566,0.00049364,0.056569
28.077,-0.056566,-0.00049364,0.056569
28.385,-0.056548,-0.0014808,0.056569
28.694,-0.056514,-0.0024675,0.056569
29.002,-0.056462,-0.0034534,0.056569
29.311,-0.056393,-0.0044383,0.056569
29.619,-0.056307,-0.0054218,0.056569
29.928,-0.056204,-0.0064037,0.056569
30.236,-0.056084,-0.0073836,0.056569
30.545,-0.055946,-0.0083613,0.056569
30.853,-0.055792,-0.0093364,0.056569
31.162,-0.055621,-0.010309,0.056569
31.47,-0.055432,-0.011278,0.056569
31.779,-0.055227,-0.012244,0.056569
32.087,-0.055005,-0.013205,0.056569
32.396,-0.054766,-0.014163,0.056569
32.705,-0.05451,-0.015117,0.056569
33.013,-0.054238,-0.016066,0.056569
33.322,-0.05395,-0.01701,0.056569
33.63,-0.053645,-0.017949,0.056569
33.939,-0.053323,-0.018883,0.056569
34.247,-0.052986,-0.01981,0.056569
34.556,-0.052632,-0.020732,0.056569
34.864,-0.052262,-0.021648,0.056569
35.173,-0.051876,-0.022556,0.056569
35.481,-0.051475,-0.023458,0.056569
35.79,-0.051057,-0.024353,0.056569
36.098,-0.050624,-0.02524,0.056569
36.407,-0.050176,-0.02612,0.056569
36.715,-0.049713,-0.026992,0.056569
37.024,-0.049234,-0.027855,0.056569
37.333,-0.04874,-0.02871,0.056569
37.641,-0.048232,-0.029557,0.056569
37.95,-0.047709,-0.030394,0.056569
38.258,-0.047171,-0.031222,0.056569
38.567,-0.046619,-0.03204,0.056569
38.875,-0.046053,-0.032849,0.056569
39.184,-0.045472,-0.033648,0.056569
39.492,-0.044878,-0.034436,0.056569
39.801,-0.04427,-0.035214,0.056569
40.109,-0.043649,-0.035982,0.056569
40.418,-0.043015,-0.036738,0.056569
40.726,-0.042367,-0.037483,0.056569
41.035,-0.041706,-0.038217,0.056569
41.343,-0.041033,-0.038939,0.056569
41.652,-0.040347,-0.039649,0.056569
41.961,-0.039649,-0.040347,0.056569
42.269,-0.038939,-0.041033,0.056569
42.578,-0.038217,-0.041706,0.056569
42.886,-0.037483,-0.042367,0.056569
43.195,-0.036738,-0.043015,0.056569
43.503,-0.035982,-0.043649,0.056569
43.812,-0.035214,-0.04427,0.056569
44.12,-0.034436,-0.044878,0.056569
44.429,-0.033648,-0.045472,0.056569
44.737,-0.032849,-0.046053,0.056569
45.046,-0.03204,-0.046619,0.056569
45.354,-0.031222,-0.047171,0.056569
45.663,-0.030394,-0.047709,0.056569
45.971,-0.029557,-0.048232,0.056569
46.28,-0.02871,-0.04874,0.056569
46.589,-0.027855,-0.049234,0.056569
46.897,-0.026992,-0.049713,0.056569
47.206,-0.02612,-0.050176,0.056569
47.514,-0.02524,-0.050624,0.056569
47.823,-0.024353,-0.051057,0.056569
48.131,-0.023458,-0.051475,0.056569
48.44,-0.022556,-0.051876,0.056569
48.748,-0.021648,-0.052262,0.056569
49.057,-0.020732,-0.052632,0.056569
49.365,-0.01981,-0.052986,0.056569
49.674,-0.018883,-0.053323,0.056569
49.982,-0.017949,-0.053645,0.056569
50.291,-0.01701,-0.05395,0.056569
50.6,-0.016066,-0.054238,0.056569
50.908,-0.015117,-0.05451,0.056569
51.217,-0.014163,-0.054766,0.056569
51.525,-0.013205,-0.055005,0.056569
51.834,-0.012244,-0.055227,0.056569
52.142,-0.011278,-0.055432,0.056569
52.451,-0.010309,-0.055621,0.056569
52.759,-0.0093364,-0.055792,0.056569
53.068,-0.0083613,-0.055946,0.056569
53.376,-0.0073836,-0.056084,0.056569
53.685,-0.0064037,-0.056204,0.056569
53.993,-0.0054218,-0.056307,0.056569
54.302,-0.0044383,-0.056393,0.056569
54.61,-0.0034534,-0.056462,0.056569
54.919,-0.0024675,-0.056514,0.056569
55.228,-0.0014808,-0.056548,0.056569
55.536,-0.00049364,-0.056566,0.056569
55.845,0.00049364,-0.056566,0.056569
56.153,0.0014808,-0.056548,0.056569
56.462,0.0024675,-0.056514,0.056569
56.77,0.0034534,-0.056462,0.056569
57.079,0.0044383,-0.056393,0.056569
57.387,0.0054218,-0.056307,0.056569
57.696,0.0064037,-0.056204,0.056569
58.004,0.0073836,-0.056084,0.056569
58.313,0.0083613,-0.055946,0.056569
58.621,0.0093364,-0.055792,0.056569
58.93,0.010309,-0.055621,0.056569
59.238,0.011278,-0.055432,0.056569
59.547,0.012244,-0.055227,0.056569
59.856,0.013205,-0.055005,0.056569
60.164,0.014163,-0.054766,0.056569
60.473,0.015117,-0.05451,0.056569
60.781,0.016066,-0.054238,0.056569
61.09,0.01701,-0.05395,0.056569
61.398,0.017949,-0.053645,0.056569
61.707,0.018883,-0.053323,0.056569
62.015,0.01981,-0.052986,0.056569
62.324,0.020732,-0.052632,0.056569
62.632,0.021648,-0.052262,0.056569
62.941,0.022556,-0.051876,0.056569
63.249,0.023458,-0.051475,0.056569
63.558,0.024353,-0.051057,0.056569
63.866,0.02524,-0.050624,0.056569
64.175,0.02612,-0.050176,0.056569
64.484,0.026992,-0.049713,0.056569
64.792,0.027855,-0.049234,0.056569
65.101,0.02871,-0.04874,0.056569
65.409,0.029557,-0.048232,0.056569
65.718,0.030394,-0.047709,0.056569
66.026,0.031222,-0.047171,0.056569
66.335,0.03204,-0.046619,0.056569
66.643,0.032849,-0.046053,0.056569
66.952,0.033648,-0.045472,0.056569
67.26,0.034436,-0.044878,0.056569
67.569,0.035214,-0.04427,0.056569
67.877,0.035982,-0.043649,0.056569
68.186,0.036738,-0.043015,0.056569
68.494,0.037483,-0.042367,0.056569
68.803,0.038217,-0.041706,0.056569
69.112,0.038939,-0.041033,0.056569
69.42,0.039649,-0.040347,0.056569
69.729,0.040347,-0.039649,0.056569
70.037,0.041033,-0.038939,0.056569
70.346,0.041706,-0.038217,0.056569
70.654,0.042367,-0.037483,0.056569
70.963,0.043015,-0.036738,0.056569
71.271,0.043649,-0.035982,0.056569
71.58,0.04427,-0.035214,0.056569
71.888,0.044878,-0.034436,0.056569
72.197,0.045472,-0.033648,0.056569
72.505,0.046053,-0.032849,0.056569
72.814,0.046619,-0.03204,0.056569
73.122,0.047171,-0.031222,0.056569
73.431,0.047709,-0.030394,0.056569
73.74,0.048232,-0.029557,0.056569
74.048,0.04874,-0.02871,0.056569
74.357,0.049234,-0.027855,0.056569
74.665,0.049713,-0.026992,0.056569
74.974,0.050176,-0.02612,0.056569
75.282,0.050624,-0.02524,0.056569
75.591,0.051057,-0.024353,0.056569
75.899,0.051475,-0.023458,0.056569
76.208,0.051876,-0.022556,0.056569
76.516,0.052262,-0.021648,0.056569
76.825,0.052632,-0.020732,0.056569
77.133,0.052986,-0.01981,0.056569
77.442,0.053323,-0.018883,0.056569
77.75,0.053645,-0.017949,0.056569
78.059,0.05395,-0.01701,0.056569
78.368,0.054238,-0.016066,0.056569
78.676,0.05451,-0.015117,0.056569
78.985,0.054766,-0.014163,0.056569
79.293,0.055005,-0.013205,0.056569
79.602,0.055227,-0.012244,0.056569
79.91,0.055432,-0.011278,0.056569
80.219,0.055621,-0.010309,0.056569
80.527,0.055792,-0.0093364,0.056569
80.836,0.055946,-0.0083613,0.056569
81.144,0.056084,-0.0073836,0.056569
81.453,0.056204,-0.0064037,0.056569
81.761,0.056307,-0.0054218,0.056569
82.07,0.056393,-0.0044383,0.056569
82.378,0.056462,-0.0034534,0.056569
82.687,0.056514,-0.0024675,0.056569
82.996,0.056548,-0.0014808,0.056569
83.304,0.056566,-0.00049364,0.056569
83.613,0.056566,0.00049364,0.056569
83.921,0.056548,0.0014808,0.056569
84.23,0.056514,0.0024675,0.056569
84.538,0.056462,0.0034534,0.056569
84.847,0.056393,0.0044383,0.056569
85.155,0.056307,0.0054218,0.056569
85.464,0.056204,0.0064037,0.056569
85.772,0.056084,0.0073836,0.056569
86.081,0.055946,0.0083613,0.056569
86.389,0.055792,0.0093364,0.056569
